x,y,value
-13159384.1569,4058995.075,65535
-13169194.1569,4045795.075,65535
-13160764.1569,4063435.075,65535
-13169194.1569,4063375.075,65535
-13161604.1569,4044985.075,65535
-13165054.1569,4045465.075,65535
-13169764.1569,4047715.075,65535
-13156024.1569,4046275.075,65535
-13158244.1569,4060855.075,65535
-13156474.1569,4055905.075,65535
-13163914.1569,4063555.075,37682
-13167604.1569,4053745.075,154
-13157974.1569,4046065.075,65535
-13162684.1569,4054255.075,36048
-13159564.1569,4053205.075,36038
-13162744.1569,4055125.075,154
-13166674.1569,4046275.075,65535
-13166854.1569,4049455.075,65535
-13166314.1569,4049035.075,65535
-13161604.1569,4063495.075,65535
-13163164.1569,4059655.075,65535
-13169104.1569,4053715.075,65535
-13158304.1569,4046755.075,65535
-13159804.1569,4048945.075,154
-13164394.1569,4053085.075,35988
-13165684.1569,4061725.075,65535
-13161454.1569,4059595.075,65535
-13166644.1569,4059295.075,65535
-13156714.1569,4057795.075,65535
-13159324.1569,4047115.075,65535
-13167334.1569,4048225.075,65535
-13166524.1569,4054225.075,35988
-13164544.1569,4055845.075,36038
-13166884.1569,4050175.075,154
-13169584.1569,4059865.075,65535
-13169704.1569,4047835.075,65535
-13159114.1569,4062355.075,65535
-13160014.1569,4056835.075,65535
-13157734.1569,4061485.075,65535
-13163254.1569,4063585.075,37682
-13160884.1569,4058005.075,65535
-13161814.1569,4062925.075,65535
-13156774.1569,4058635.075,65535
-13166434.1569,4047115.075,65535
-13159894.1569,4064665.075,65535
-13160554.1569,4060555.075,65535
-13157614.1569,4045345.075,65535
-13161274.1569,4061755.075,65535
-13161274.1569,4046635.075,65535
-13162684.1569,4064545.075,37682
-13160044.1569,4056925.075,65535
-13157134.1569,4064635.075,65535
-13167244.1569,4048645.075,65535
-13166764.1569,4045375.075,65535
-13168804.1569,4059175.075,65535
-13157134.1569,4046995.075,65535
-13168834.1569,4047265.075,65535
-13159714.1569,4050595.075,35988
-13157374.1569,4063525.075,65535
-13166704.1569,4063375.075,65535
-13163374.1569,4046875.075,154
-13160824.1569,4045015.075,65535
-13160734.1569,4058425.075,65535
-13168474.1569,4054135.075,65535
-13164184.1569,4053985.075,36038
-13167004.1569,4058455.075,36038
-13163974.1569,4059055.075,154
-13163134.1569,4048315.075,154
-13163134.1569,4058845.075,65535
-13169074.1569,4056745.075,65535
-13162414.1569,4045615.075,65535
-13156174.1569,4052125.075,65535
-13158694.1569,4062205.075,65535
-13167544.1569,4062955.075,65535
-13157674.1569,4063855.075,65535
-13168534.1569,4053655.075,65535
-13169314.1569,4048495.075,65535
-13161214.1569,4052635.075,154
-13161004.1569,4048105.075,65535
-13156714.1569,4059925.075,65535
-13162234.1569,4054255.075,36038
-13159864.1569,4056355.075,154
-13164724.1569,4056865.075,36038
-13160974.1569,4059655.075,65535
-13159564.1569,4051045.075,154
-13156234.1569,4061755.075,65535
-13157164.1569,4063435.075,65535
-13164004.1569,4051435.075,154
-13168624.1569,4046485.075,65535
-13159894.1569,4063615.075,65535
-13158304.1569,4059685.075,65535
-13164454.1569,4045855.075,154
-13166104.1569,4054015.075,35981
-13156294.1569,4051975.075,65535
-13168534.1569,4046455.075,65535
-13166794.1569,4048465.075,65535
-13160464.1569,4056235.075,154
-13159924.1569,4053685.075,154
-13156264.1569,4045465.075,65535
-13160044.1569,4061905.075,65535
-13161544.1569,4060555.075,65535
-13161934.1569,4048825.075,154
-13162954.1569,4056745.075,36020
-13160104.1569,4049545.075,36038
-13167754.1569,4052905.075,154
-13169674.1569,4047895.075,65535
-13164184.1569,4048765.075,154
-13157824.1569,4053085.075,36048
-13162654.1569,4049755.075,154
-13166644.1569,4048675.075,65535
-13160434.1569,4050415.075,36026
-13156204.1569,4056895.075,65535
-13165534.1569,4049035.075,154
-13160704.1569,4063915.075,65535
-13167424.1569,4046395.075,65535
-13163884.1569,4063255.075,37682
-13169644.1569,4060765.075,65535
-13161994.1569,4063045.075,65535
-13169164.1569,4064635.075,65535
-13168504.1569,4063585.075,65535
-13166224.1569,4045915.075,65535
-13156654.1569,4063525.075,65535
-13159984.1569,4056055.075,36038
-13159414.1569,4046545.075,65535
-13168804.1569,4061485.075,65535
-13167004.1569,4052935.075,154
-13160914.1569,4056445.075,154
-13168114.1569,4045765.075,65535
-13167004.1569,4059235.075,65535
-13164154.1569,4064005.075,37982
-13164094.1569,4052605.075,36026
-13157554.1569,4054195.075,65535
-13160914.1569,4055755.075,36024
-13166434.1569,4056145.075,36038
-13167964.1569,4058275.075,36038
-13157194.1569,4060765.075,65535
-13161034.1569,4058905.075,65535
-13165024.1569,4048435.075,154
-13157194.1569,4055185.075,65535
-13158184.1569,4046005.075,65535
-13160944.1569,4059145.075,65535
-13168264.1569,4051315.075,154
-13156774.1569,4060255.075,65535
-13156444.1569,4059535.075,65535
-13156774.1569,4051225.075,154
-13155964.1569,4064305.075,65535
-13168594.1569,4062925.075,65535
-13156654.1569,4048765.075,65535
-13163854.1569,4046125.075,154
-13165744.1569,4052755.075,35988
-13156534.1569,4047415.075,65535
-13165144.1569,4064665.075,65535
-13165924.1569,4063135.075,65535
-13158454.1569,4058275.075,65535
-13169314.1569,4048195.075,65535
-13157224.1569,4051465.075,154
-13156114.1569,4058305.075,65535
-13167274.1569,4046155.075,65535
-13167154.1569,4048465.075,65535
-13169404.1569,4062955.075,65535
-13162384.1569,4057765.075,154
-13157974.1569,4057315.075,65535
-13164154.1569,4047325.075,154
-13168444.1569,4062625.075,65535
-13155934.1569,4063675.075,65535
-13164364.1569,4063615.075,65535
-13157344.1569,4062775.075,65535
-13162834.1569,4050775.075,154
-13166764.1569,4058365.075,36038
-13156024.1569,4051645.075,65535
-13169554.1569,4047505.075,65535
-13164394.1569,4052305.075,154
-13166974.1569,4057315.075,36038
-13158964.1569,4064425.075,65535
-13164334.1569,4055515.075,36038
-13157404.1569,4054795.075,65535
-13160314.1569,4049785.075,154
-13158364.1569,4054915.075,65535
-13163554.1569,4047235.075,154
-13155994.1569,4061395.075,65535
-13164454.1569,4047415.075,154
-13167154.1569,4062535.075,65535
-13161154.1569,4053925.075,154
-13163464.1569,4055035.075,36038
-13167484.1569,4058515.075,36038
-13169644.1569,4062655.075,65535
-13162834.1569,4048315.075,154
-13156294.1569,4063405.075,65535
-13165804.1569,4046665.075,65535
-13161004.1569,4059655.075,65535
-13158094.1569,4054615.075,65535
-13160524.1569,4058335.075,65535
-13160404.1569,4057045.075,65535
-13165774.1569,4046215.075,65535
-13163794.1569,4060285.075,36026
-13169614.1569,4055095.075,65535
-13167754.1569,4061125.075,65535
-13158364.1569,4056835.075,65535
-13156234.1569,4047115.075,65535
-13162264.1569,4058725.075,65535
-13166644.1569,4063195.075,65535
-13163524.1569,4051255.075,36026
-13160734.1569,4056445.075,154
-13164604.1569,4055185.075,36038
-13163254.1569,4049065.075,154
-13166344.1569,4048645.075,65535
-13158604.1569,4054345.075,65535
-13156024.1569,4061545.075,65535
-13161094.1569,4046545.075,65535
-13160014.1569,4047715.075,65535
-13167994.1569,4052545.075,154
-13165744.1569,4051165.075,154
-13160644.1569,4052605.075,154
-13169914.1569,4045615.075,65535
-13159744.1569,4052215.075,36038
-13165564.1569,4053985.075,36038
-13158394.1569,4053505.075,154
-13168294.1569,4047145.075,65535
-13164964.1569,4064545.075,65535
-13167274.1569,4059055.075,65535
-13169344.1569,4061245.075,65535
-13165984.1569,4056715.075,36038
-13169254.1569,4055905.075,65535
-13168714.1569,4057735.075,65535
-13166674.1569,4055035.075,36038
-13157224.1569,4048855.075,36038
-13167334.1569,4049305.075,65535
-13161634.1569,4060315.075,65535
-13163794.1569,4061065.075,154
-13164634.1569,4048315.075,154
-13162834.1569,4046125.075,36130
-13166254.1569,4057705.075,36038
-13156624.1569,4063975.075,65535
-13168294.1569,4060585.075,65535
-13168234.1569,4060915.075,65535
-13167964.1569,4058515.075,36024
-13161244.1569,4056085.075,154
-13166074.1569,4061305.075,65535
-13165174.1569,4063195.075,65535
-13160614.1569,4062955.075,65535
-13160194.1569,4055845.075,36048
-13164034.1569,4054645.075,36038
-13168714.1569,4046395.075,65535
-13158574.1569,4045435.075,65535
-13159024.1569,4064425.075,65535
-13158634.1569,4048555.075,65535
-13162444.1569,4056925.075,154
-13159024.1569,4053385.075,154
-13160104.1569,4054465.075,154
-13157434.1569,4048255.075,65535
-13167814.1569,4052695.075,154
-13168054.1569,4062145.075,65535
-13168954.1569,4063225.075,65535
-13161424.1569,4049485.075,154
-13161604.1569,4060165.075,65535
-13160284.1569,4063705.075,65535
-13158394.1569,4051585.075,36020
-13165204.1569,4046485.075,65535
-13163974.1569,4058335.075,36024
-13164904.1569,4061185.075,154
-13168534.1569,4049725.075,65535
-13164334.1569,4054345.075,36038
-13161184.1569,4052335.075,154
-13168924.1569,4061785.075,65535
-13161424.1569,4064425.075,65535
-13159504.1569,4045105.075,65535
-13165984.1569,4063375.075,65535
-13159384.1569,4049605.075,35979
-13166794.1569,4058695.075,65535
-13163674.1569,4048315.075,154
-13159474.1569,4054375.075,35988
-13161754.1569,4048285.075,154
-13156564.1569,4062775.075,65535
-13165204.1569,4058605.075,36038
-13169284.1569,4048675.075,65535
-13162894.1569,4052065.075,154
-13163524.1569,4058185.075,154
-13156054.1569,4063225.075,65535
-13162894.1569,4062925.075,37682
-13159774.1569,4060795.075,65535
-13160734.1569,4046995.075,65535
-13165654.1569,4056895.075,36038
-13161094.1569,4045975.075,65535
-13169104.1569,4047415.075,65535
-13168924.1569,4057525.075,65535
-13162174.1569,4058005.075,65535
-13157014.1569,4051765.075,36038
-13165174.1569,4046905.075,154
-13168024.1569,4054165.075,65535
-13163314.1569,4054555.075,36048
-13158874.1569,4055185.075,65535
-13166494.1569,4062685.075,65535
-13160494.1569,4055365.075,36038
-13168894.1569,4054945.075,65535
-13167664.1569,4056865.075,65535
-13166164.1569,4045375.075,65535
-13165774.1569,4051915.075,154
-13158244.1569,4059115.075,65535
-13166704.1569,4061545.075,65535
-13165204.1569,4049335.075,154
-13164544.1569,4045495.075,154
-13161634.1569,4064515.075,65535
-13158064.1569,4048135.075,65535
-13156624.1569,4053235.075,65535
-13168354.1569,4046095.075,65535
-13168414.1569,4064485.075,65535
-13165114.1569,4052965.075,36038
-13156594.1569,4060315.075,65535
-13163464.1569,4057015.075,36038
-13165174.1569,4055965.075,36038
-13166704.1569,4058335.075,36038
-13161454.1569,4062955.075,65535
-13165324.1569,4051105.075,154
-13157314.1569,4054735.075,65535
-13168684.1569,4053565.075,65535
-13158304.1569,4063795.075,65535
-13169674.1569,4050295.075,154
-13158814.1569,4048705.075,154
-13169944.1569,4045195.075,65535
-13166224.1569,4046155.075,65535
-13160074.1569,4045855.075,65535
-13168654.1569,4064155.075,65535
-13162624.1569,4047295.075,154
-13158334.1569,4045345.075,65535
-13166614.1569,4052815.075,154
-13156804.1569,4047625.075,65535
-13169764.1569,4050955.075,65535
-13167814.1569,4054585.075,65535
-13165744.1569,4044865.075,65535
-13158244.1569,4050025.075,36026
-13159234.1569,4055515.075,65535
-13168114.1569,4053325.075,154
-13164994.1569,4052785.075,35998
-13163644.1569,4045255.075,65535
-13160794.1569,4045465.075,65535
-13166524.1569,4057405.075,36038
-13157494.1569,4058095.075,65535
-13168054.1569,4062445.075,65535
-13164034.1569,4059535.075,154
-13166464.1569,4056865.075,36038
-13157464.1569,4048975.075,35988
-13164004.1569,4057285.075,38109
-13162324.1569,4048855.075,154
-13162984.1569,4058815.075,65535
-13159954.1569,4062415.075,65535
-13165264.1569,4054165.075,36038
-13164004.1569,4046455.075,154
-13167124.1569,4056715.075,65535
-13166344.1569,4060465.075,65535
-13163584.1569,4057585.075,36026
-13163104.1569,4052575.075,35988
-13163584.1569,4055665.075,36048
-13157674.1569,4048045.075,65535
-13164274.1569,4062265.075,37682
-13166044.1569,4053475.075,35988
-13167964.1569,4057135.075,65535
-13159084.1569,4048045.075,65535
-13159624.1569,4054315.075,35988
-13162924.1569,4057945.075,154
-13158334.1569,4055275.075,65535
-13159444.1569,4064455.075,65535
-13163194.1569,4049995.075,154
-13160674.1569,4045255.075,65535
-13158004.1569,4050535.075,36038
-13158574.1569,4056055.075,65535
-13159234.1569,4048405.075,65535
-13159054.1569,4061755.075,65535
-13166704.1569,4055305.075,36038
-13160854.1569,4045765.075,65535
-13160614.1569,4051945.075,154
-13157224.1569,4051495.075,154
-13166884.1569,4050685.075,154
-13160044.1569,4055305.075,36038
-13164664.1569,4054915.075,36038
-13166194.1569,4049785.075,154
-13162924.1569,4052425.075,154
-13163314.1569,4059295.075,65535
-13167094.1569,4057795.075,36038
-13163554.1569,4046455.075,154
-13164274.1569,4046395.075,154
-13159384.1569,4060375.075,65535
-13159354.1569,4054825.075,65535
-13160674.1569,4062325.075,65535
-13158394.1569,4048435.075,65535
-13161844.1569,4046335.075,65535
-13166374.1569,4058965.075,65535
-13159984.1569,4049185.075,154
-13166914.1569,4057255.075,36038
-13165054.1569,4050175.075,154
-13161694.1569,4056955.075,65535
-13157614.1569,4060015.075,65535
-13158424.1569,4064485.075,65535
-13169464.1569,4053985.075,65535
-13168174.1569,4051945.075,154
-13160764.1569,4052845.075,154
-13158394.1569,4062385.075,65535
-13168534.1569,4055965.075,65535
-13161604.1569,4064215.075,65535
-13164844.1569,4051705.075,154
-13168234.1569,4053085.075,154
-13162024.1569,4055005.075,36117
-13166014.1569,4059535.075,65535
-13159504.1569,4045285.075,65535
-13160704.1569,4064455.075,65535
-13161094.1569,4058635.075,65535
-13169524.1569,4053385.075,65535
-13157914.1569,4057885.075,65535
-13163974.1569,4047685.075,154
-13167274.1569,4056265.075,65535
-13167784.1569,4063375.075,65535
-13166884.1569,4045465.075,65535
-13164964.1569,4060825.075,154
-13159414.1569,4060915.075,65535
-13161664.1569,4059415.075,65535
-13163014.1569,4063435.075,37737
-13161484.1569,4058965.075,65535
-13162294.1569,4060135.075,65535
-13156534.1569,4062985.075,65535
-13164664.1569,4053955.075,36038
-13159744.1569,4056205.075,154
-13164004.1569,4061635.075,154
-13155934.1569,4055005.075,65535
-13160614.1569,4053145.075,154
-13164214.1569,4055905.075,36038
-13161634.1569,4045675.075,65535
-13169434.1569,4061185.075,65535
-13157014.1569,4055365.075,65535
-13159684.1569,4060285.075,65535
-13164484.1569,4063105.075,65535
-13167274.1569,4056625.075,65535
-13166404.1569,4050505.075,154
-13160254.1569,4057615.075,65535
-13166674.1569,4050355.075,154
-13164664.1569,4056925.075,36038
-13157854.1569,4061095.075,65535
-13169674.1569,4057075.075,65535
-13160914.1569,4051435.075,154
-13162594.1569,4052755.075,35988
-13163314.1569,4055185.075,36038
-13164244.1569,4056775.075,36038
-13163884.1569,4055425.075,36038
-13161094.1569,4047475.075,65535
-13163224.1569,4048645.075,154
-13167364.1569,4062535.075,65535
-13162774.1569,4055185.075,154
-13166224.1569,4052875.075,35981
-13163194.1569,4057225.075,36038
-13167724.1569,4058095.075,36038
-13169164.1569,4048255.075,65535
-13157134.1569,4049875.075,35979
-13167124.1569,4053595.075,154
-13158184.1569,4059685.075,65535
-13167274.1569,4057885.075,36038
-13159474.1569,4064035.075,65535
-13167124.1569,4046245.075,65535
-13161724.1569,4056745.075,154
-13159414.1569,4049305.075,36026
-13160254.1569,4053145.075,36038
-13163914.1569,4046845.075,154
-13165984.1569,4056565.075,36048
-13167334.1569,4057615.075,36038
-13167064.1569,4056055.075,65535
-13158244.1569,4046215.075,65535
-13165774.1569,4048255.075,154
-13159294.1569,4060345.075,65535
-13168504.1569,4053055.075,65535
-13157134.1569,4052185.075,36038
-13156834.1569,4048675.075,65535
-13159084.1569,4059685.075,65535
-13156744.1569,4057345.075,65535
-13169224.1569,4045195.075,65535
-13162384.1569,4046215.075,154
-13169524.1569,4052425.075,65535
-13166854.1569,4055725.075,36038
-13166134.1569,4044835.075,65535
-13157344.1569,4053805.075,65535
-13163284.1569,4050085.075,154
-13168834.1569,4049515.075,65535
-13156294.1569,4051825.075,65535
-13168414.1569,4048945.075,65535
-13167334.1569,4050355.075,154
-13159234.1569,4051585.075,36038
-13162504.1569,4058905.075,65535
-13162954.1569,4062355.075,37682
-13160104.1569,4062325.075,65535
-13162624.1569,4056325.075,36009
-13161814.1569,4047025.075,154
-13169044.1569,4062175.075,65535
-13164184.1569,4048975.075,154
-13164574.1569,4060615.075,154
-13165924.1569,4063855.075,65535
-13156894.1569,4048705.075,65535
-13167064.1569,4064545.075,65535
-13165924.1569,4061335.075,65535
-13167904.1569,4044925.075,65535
-13166524.1569,4047595.075,65535
-13158454.1569,4045825.075,65535
-13161574.1569,4060885.075,65535
-13164754.1569,4048615.075,154
-13159414.1569,4051315.075,154
-13160194.1569,4046275.075,65535
-13164394.1569,4045705.075,154
-13163344.1569,4060105.075,65535
-13169164.1569,4053505.075,65535
-13158844.1569,4062025.075,65535
-13158694.1569,4057495.075,65535
-13157494.1569,4058485.075,65535
-13168744.1569,4060915.075,65535
-13157464.1569,4054135.075,65535
-13164274.1569,4051435.075,154
-13165054.1569,4054465.075,36038
-13162294.1569,4047415.075,154
-13163794.1569,4051345.075,154
-13161604.1569,4059565.075,65535
-13161424.1569,4060495.075,65535
-13166524.1569,4061365.075,65535
-13157014.1569,4047865.075,65535
-13165234.1569,4051795.075,154
-13165624.1569,4060315.075,65535
-13168114.1569,4058035.075,65535
-13159054.1569,4049605.075,154
-13167334.1569,4048525.075,65535
-13169044.1569,4054165.075,65535
-13162054.1569,4047805.075,154
-13166044.1569,4046575.075,65535
-13165984.1569,4061245.075,65535
-13159144.1569,4045015.075,65535
-13165384.1569,4048375.075,154
-13162264.1569,4057435.075,154
-13159474.1569,4046785.075,65535
-13166704.1569,4051525.075,154
-13159114.1569,4052845.075,36048
-13159024.1569,4058935.075,65535
-13161814.1569,4062295.075,65535
-13163044.1569,4052635.075,35988
-13159894.1569,4056415.075,154
-13166734.1569,4050055.075,154
-13160764.1569,4063555.075,65535
-13167094.1569,4045285.075,65535
-13159024.1569,4057405.075,65535
-13168984.1569,4062955.075,65535
-13160794.1569,4053145.075,154
-13158964.1569,4058785.075,65535
-13162714.1569,4050865.075,154
-13164724.1569,4060045.075,154
-13160914.1569,4056955.075,65535
-13162144.1569,4056805.075,154
-13162384.1569,4045345.075,65535
-13160284.1569,4045675.075,65535
-13163734.1569,4063555.075,38030
-13167994.1569,4050715.075,154
-13156654.1569,4056085.075,65535
-13165264.1569,4056265.075,36038
-13167184.1569,4063855.075,65535
-13161694.1569,4046935.075,65535
-13168354.1569,4048075.075,65535
-13158274.1569,4063945.075,65535
-13162624.1569,4061065.075,65535
-13166764.1569,4061275.075,65535
-13162354.1569,4062385.075,65535
-13159324.1569,4057915.075,65535
-13168054.1569,4057825.075,65535
-13169554.1569,4055185.075,65535
-13160884.1569,4054105.075,36026
-13162534.1569,4062535.075,65535
-13166524.1569,4047475.075,65535
-13163314.1569,4056385.075,36038
-13157974.1569,4055065.075,65535
-13165474.1569,4050415.075,154
-13165684.1569,4056535.075,36038
-13156624.1569,4055005.075,65535
-13157014.1569,4055035.075,65535
-13167184.1569,4044925.075,65535
-13160674.1569,4045135.075,65535
-13168804.1569,4050955.075,154
-13164694.1569,4045195.075,65535
-13169194.1569,4058005.075,65535
-13158964.1569,4050895.075,36020
-13166614.1569,4056985.075,36038
-13161304.1569,4064185.075,65535
-13167394.1569,4056265.075,65535
-13161124.1569,4045375.075,65535
-13164184.1569,4055095.075,36038
-13164214.1569,4045585.075,154
-13167934.1569,4061905.075,65535
-13156294.1569,4050175.075,35979
-13161334.1569,4058365.075,65535
-13159114.1569,4053445.075,154
-13165744.1569,4048015.075,154
-13168144.1569,4053025.075,154
-13163374.1569,4046215.075,154
-13162744.1569,4049485.075,154
-13160974.1569,4060945.075,65535
-13157644.1569,4060705.075,65535
-13162954.1569,4051015.075,154
-13161994.1569,4048555.075,154
-13161394.1569,4055005.075,36047
-13165654.1569,4044895.075,65535
-13168024.1569,4053535.075,154
-13163764.1569,4056445.075,36038
-13158424.1569,4057705.075,65535
-13165444.1569,4050985.075,154
-13160314.1569,4045615.075,65535
-13162774.1569,4047115.075,154
-13156054.1569,4052905.075,65535
-13158964.1569,4061815.075,65535
-13166314.1569,4061695.075,65535
-13164694.1569,4051645.075,154
-13157584.1569,4046365.075,65535
-13163254.1569,4058005.075,154
-13159804.1569,4060795.075,65535
-13156144.1569,4055035.075,65535
-13165804.1569,4055725.075,36038
-13163194.1569,4045075.075,65535
-13169164.1569,4051135.075,154
-13166824.1569,4053295.075,154
-13167064.1569,4061695.075,65535
-13166074.1569,4048285.075,65535
-13165504.1569,4053745.075,36038
-13166194.1569,4053535.075,35988
-13169134.1569,4061605.075,65535
-13166494.1569,4054315.075,36038
-13156084.1569,4054015.075,65535
-13161334.1569,4061035.075,65535
-13169104.1569,4057555.075,65535
-13159504.1569,4052695.075,36038
-13158454.1569,4062205.075,65535
-13162414.1569,4057975.075,65535
-13163764.1569,4060165.075,154
-13165774.1569,4057105.075,36038
-13166494.1569,4058035.075,36038
-13168354.1569,4061035.075,65535
-13168654.1569,4047475.075,65535
-13169704.1569,4051555.075,65535
-13164664.1569,4048765.075,154
-13158754.1569,4056115.075,65535
-13167814.1569,4050265.075,154
-13168174.1569,4055305.075,65535
-13168324.1569,4055095.075,65535
-13158904.1569,4058215.075,65535
-13166044.1569,4056505.075,36038
-13162564.1569,4049845.075,154
-13168264.1569,4063825.075,65535
-13161694.1569,4052935.075,36026
-13165954.1569,4051225.075,154
-13156774.1569,4053235.075,65535
-13165324.1569,4060345.075,154
-13157044.1569,4047205.075,65535
-13160374.1569,4063015.075,65535
-13159414.1569,4057345.075,65535
-13166074.1569,4056655.075,36038
-13159264.1569,4060585.075,65535
-13163374.1569,4048315.075,154
-13159594.1569,4052395.075,154
-13159414.1569,4053175.075,36038
-13165864.1569,4063825.075,65535
-13156354.1569,4056415.075,65535
-13158334.1569,4055035.075,65535
-13166374.1569,4061905.075,65535
-13163374.1569,4048975.075,154
-13163254.1569,4051465.075,36033
-13156744.1569,4064635.075,65535
-13157734.1569,4048855.075,36038
-13168054.1569,4064515.075,65535
-13161214.1569,4047775.075,154
-13163764.1569,4048195.075,154
-13157194.1569,4051555.075,154
-13169614.1569,4064515.075,65535
-13167004.1569,4063915.075,65535
-13166734.1569,4050445.075,154
-13160914.1569,4050625.075,36038
-13162414.1569,4046515.075,154
-13160014.1569,4063345.075,65535
-13157434.1569,4051225.075,36038
-13156864.1569,4057825.075,65535
-13166734.1569,4060495.075,65535
-13167034.1569,4052395.075,154
-13164994.1569,4060975.075,154
-13157644.1569,4061605.075,65535
-13157674.1569,4050565.075,36024
-13161934.1569,4050355.075,154
-13156324.1569,4056595.075,65535
-13162414.1569,4059505.075,65535
-13157644.1569,4048255.075,65535
-13160074.1569,4059775.075,65535
-13157074.1569,4059505.075,65535
-13156054.1569,4057855.075,65535
-13158784.1569,4054435.075,65535
-13166194.1569,4047745.075,65535
-13157254.1569,4053385.075,65535
-13156444.1569,4061785.075,65535
-13156954.1569,4048915.075,35988
-13161754.1569,4051555.075,36013
-13162594.1569,4062385.075,65535
-13160914.1569,4053415.075,664
-13158844.1569,4045315.075,65535
-13165564.1569,4058005.075,36038
-13169914.1569,4050205.075,65535
-13158544.1569,4049755.075,36014
-13163644.1569,4049575.075,154
-13167784.1569,4058365.075,36048
-13159654.1569,4058155.075,65535
-13167214.1569,4061095.075,65535
-13156954.1569,4056535.075,65535
-13158334.1569,4051075.075,36038
-13161124.1569,4060585.075,65535
-13160584.1569,4049065.075,154
-13160644.1569,4059025.075,65535
-13157674.1569,4050145.075,36026
-13156774.1569,4056355.075,65535
-13169704.1569,4060435.075,65535
-13157974.1569,4062745.075,65535
-13160344.1569,4062775.075,65535
-13158754.1569,4052365.075,36048
-13161124.1569,4063885.075,65535
-13158994.1569,4062475.075,65535
-13167784.1569,4051405.075,154
-13158394.1569,4054615.075,65535
-13159414.1569,4064485.075,65535
-13167634.1569,4051315.075,154
-13164814.1569,4053355.075,36038
-13156534.1569,4054285.075,65535
-13169764.1569,4059265.075,65535
-13169044.1569,4048495.075,65535
-13162654.1569,4061935.075,65535
-13162294.1569,4058875.075,65535
-13168144.1569,4051105.075,154
-13164334.1569,4057045.075,36038
-13166404.1569,4059595.075,65535
-13159834.1569,4049575.075,36038
-13159384.1569,4051765.075,36038
-13159654.1569,4046155.075,65535
-13160494.1569,4062985.075,65535
-13161424.1569,4045765.075,65535
-13160194.1569,4047085.075,65535
-13165084.1569,4051225.075,154
-13163404.1569,4053895.075,36038
-13168954.1569,4062955.075,65535
-13165444.1569,4060615.075,65535
-13160794.1569,4054765.075,154
-13158304.1569,4063735.075,65535
-13163854.1569,4053805.075,36038
-13161874.1569,4064035.075,65535
-13160494.1569,4045165.075,65535
-13169704.1569,4048945.075,65535
-13161514.1569,4060405.075,65535
-13168564.1569,4058065.075,65535
-13165174.1569,4045045.075,65535
-13164154.1569,4058575.075,36048
-13156654.1569,4055005.075,65535
-13163824.1569,4053655.075,36038
-13162084.1569,4052485.075,36026
-13156504.1569,4061245.075,65535
-13159864.1569,4051345.075,154
-13162354.1569,4048795.075,154
-13167334.1569,4058305.075,36038
-13169194.1569,4051885.075,65535
-13161664.1569,4061635.075,65535
-13166554.1569,4050715.075,154
-13162474.1569,4053955.075,36038
-13169734.1569,4051705.075,65535
-13168474.1569,4062655.075,65535
-13158814.1569,4045345.075,65535
-13164964.1569,4050115.075,154
-13157374.1569,4058755.075,65535
-13163704.1569,4048585.075,154
-13156324.1569,4052875.075,65535
-13161124.1569,4048525.075,65535
-13167814.1569,4060435.075,65535
-13156144.1569,4060975.075,65535
-13158814.1569,4062325.075,65535
-13164364.1569,4058695.075,36048
-13158814.1569,4045045.075,65535
-13167904.1569,4061965.075,65535
-13162714.1569,4048495.075,154
-13166074.1569,4045375.075,65535
-13156504.1569,4059895.075,65535
-13164634.1569,4049755.075,154
-13166434.1569,4049425.075,154
-13164124.1569,4047775.075,154
-13165204.1569,4062175.075,154
-13157524.1569,4059775.075,65535
-13160704.1569,4053565.075,154
-13158574.1569,4057345.075,65535
-13158334.1569,4060195.075,65535
-13169554.1569,4051645.075,65535
-13165534.1569,4050595.075,154
-13163314.1569,4055725.075,36038
-13160824.1569,4046095.075,65535
-13164304.1569,4047685.075,154
-13168954.1569,4055725.075,65535
-13156654.1569,4060975.075,65535
-13163584.1569,4056055.075,36048
-13164004.1569,4064455.075,37682
-13158514.1569,4046725.075,65535
-13161574.1569,4054495.075,154
-13168834.1569,4049095.075,65535
-13156894.1569,4047955.075,65535
-13156954.1569,4052095.075,65535
-13165924.1569,4054585.075,36038
-13160644.1569,4062055.075,65535
-13163104.1569,4049575.075,154
-13164904.1569,4052215.075,154
-13159654.1569,4056985.075,65535
-13155994.1569,4061065.075,65535
-13155964.1569,4055815.075,65535
-13160314.1569,4058725.075,65535
-13166854.1569,4046395.075,65535
-13160854.1569,4063075.075,65535
-13163494.1569,4062985.075,37682
-13166704.1569,4049695.075,154
-13163734.1569,4060435.075,154
-13166284.1569,4059985.075,65535
-13164214.1569,4062565.075,37682
-13162534.1569,4055575.075,154
-13160794.1569,4064005.075,65535
-13159774.1569,4050025.075,36038
-13166074.1569,4058335.075,36011
-13167754.1569,4060285.075,65535
-13160944.1569,4048555.075,65535
-13156774.1569,4055515.075,65535
-13166494.1569,4061455.075,65535
-13163674.1569,4046665.075,154
-13164394.1569,4045525.075,154
-13159684.1569,4052845.075,36038
-13167124.1569,4049125.075,65535
-13162114.1569,4048405.075,154
-13159684.1569,4048105.075,65535
-13164034.1569,4053355.075,36038
-13160884.1569,4053445.075,154
-13159684.1569,4063375.075,65535
-13168864.1569,4052935.075,65535
-13164304.1569,4056865.075,36038
-13157794.1569,4053595.075,65535
